BPA ID,Collection Site,Country,State,Sample date,Latitude,Longitude,Elevation,Current Land Use,Ecological Zone,Vegetation Type,Australian Soil Type Classification,FAO Soil Type Classification,Vegatation Total Cover,Dominant Trees,Site Slope,Slope Aspect,Profile Position,Drainage,Environment Event,Fire History,Fire Intensity,Last Change in Land Use,Immediate previous Land Use,Crop Rotation 1,Crop Rotation 2,Crop Rotation 3,Crop Rotation 4,Crop Rotation 5,Agrochemical Additions,Tillage,Site Comments,Horizon,Moisture,Colour,Gravel,Texture,Course Sand,Fine Sand,Sand,Silt,Clay,Ammonium Nitrogen,Nitrate Nitrogen,Phosphoros Colwell,Potassium Colwell,Sulphur,Organic Carbon,Conductivity,CaCl2 pH,H2O pH,DTPA Cu,DTPA Fe,DTPA Mn,DTPA Zn,Exc Al,Exc Ca,Exc Mg,Exc K,Exc Na,Boron Hot CaCl2,Total N,Total C
102.100.100.12441,Freycinet NP,,,,-42.0233,148.2828,2,National park,Coastal,Dune,Rudosols,,2.0,Acacia longifolia,1.0,E,Mid slope,,,,,,,,,,,,,,,20.0,9.75129970493,6,65-70,1.5,97.89,1.17,99.06,1.0,0.94,0.0001,0.0001,0.0001,0.0001,2.7,0.07,0.033,6.8,7.6,0.13,0.0001,0.19,0.19,0.005,0.55,0.08,0.03,0.05,0.0001,,
102.100.100.12442,Freycinet NP,,,,-42.0228,148.2833,2,National park,Coastal,Dune,Dermosols,,5.0,,1.0,E,Mid slope,,,,,,,,,,,,,,,0.0,2.99134085542,18,0.0,1.0,90.53,2.56,93.09,0.99,5.92,0.0001,0.0001,6.0,35.0,7.0,0.14,0.045,4.7,5.7,0.15,61.42,3.29,0.48,0.328,0.37,0.58,0.09,0.16,0.11,,
102.100.100.12443,Freycinet NP,,,,-42.0228,148.2833,2,National park,Coastal,Dune,Dermosols,,5.0,,1.0,E,Mid slope,,,,,,,,,,,,,,,20.0,2.99364045292,18,0.0,1.0,97.49,0.59,98.08,0.98,0.93,0.0001,0.0001,0.0001,0.0001,3.2,0.06,0.033,6.8,7.5,0.22,1.95,0.14,0.08,0.004,0.38,0.07,0.04,0.1,0.11,,
102.100.100.12444,Mt. Field NP,,,,-42.6831,146.6099,1068,National park,Montane,Other,Dermosols,,90.0,,0.0,,,,,,,,,,,,,,,,,0.0,79.2478477571,1,0.0,1.0,20.68,22.65,43.33,17.51,39.17,22.0,2.0,20.0,365.0,26.9,5.55,0.212,3.9,4.8,0.56,876.74,12.22,6.12,8.568,3.25,1.84,0.94,0.51,1.93,,
102.100.100.12446,Mt. Field NP,,,,-42.6735,146.625,1035,National park,Montane,Forest,Rudosols,,80.0,"Nothofagus gunnii,Telopea truncata",5.0,W,Mid slope,,,,,,,,,,,,,,,0.0,74.4148244473,1,0.0,1.0,15.8,17.93,33.73,14.25,52.02,39.0,0.0001,53.0,730.0,29.6,5.38,0.219,3.2,4.2,32.71,176.66,393.12,30.04,0.628,22.88,7.91,1.49,0.96,1.81,,
102.100.100.12447,Mt. Field NP,,,,-42.6793,146.6711,692,National park,Montane,Forest,Rudosols,,80.0,"Atherosperma moschatum,Phyllocladus aspleniifolius,Nothofagus cunninghamii",0.0,,,,,,,,,,,,,,,,,0.0,32.6475849732,6,75-80,1.0,54.82,24.46,79.28,7.27,13.45,10.0,0.0001,15.0,130.0,9.0,4.43,0.051,3.7,4.6,0.97,376.22,14.69,6.21,4.127,0.64,0.6,0.23,0.1,0.7,,
102.100.100.12448,Mt. Field NP,,,,-42.6793,146.6711,692,National park,Montane,Forest,Rudosols,,80.0,"Atherosperma moschatum,Phyllocladus aspleniifolius,Nothofagus cunninghamii",0.0,,,,,,,,,,,,,,,,,20.0,26.2025316456,5,0.0,1.0,55.87,20.53,76.41,8.22,15.37,6.0,0.0001,11.0,75.0,5.4,3.39,0.041,3.9,4.7,0.61,309.12,2.29,1.7,5.107,0.23,0.31,0.14,0.09,0.57,,
102.100.100.12449,Narrabri,,,,-30.2009809949,149.59738302,203,Cotton,Temperate,Other,,,,,0.0,,,,,,,,,wheat,,,,,,,,20.0,21.9054763691,2,0.0,3.5,5.47,14.98,20.45,28.86,50.7,2.0,12.0,51.0,455.0,25.7,1.02,0.109,6.9,7.9,2.21,24.06,7.16,0.83,0.125,24.38,9.78,1.17,0.65,1.13,,
102.100.100.12450,Narrabri,,,,-30.2011619601,149.597434988,201,Cotton,Temperate,Other,,,,,0.0,,,,,,,,,Pulses -faba/broad bean,,,,,,,,0.0,17.0922939068,2,0.0,3.0,5.75,18.22,23.97,27.31,48.72,2.0,18.0,92.0,687.0,35.0,1.32,0.123,6.8,7.6,1.99,24.12,11.47,1.1,0.135,23.32,10.08,1.84,0.56,1.19,,
102.100.100.12451,Narrabri,,,,-30.2011619601,149.597434988,201,Cotton,Temperate,Other,,,,,0.0,,,,,,,,,Pulses -faba/broad bean,,,,,,,,20.0,23.4429065744,2,0.0,3.0,5.85,11.57,17.42,26.88,55.7,4.0,20.0,57.0,418.0,27.4,0.95,0.088,6.5,7.2,2.54,34.94,14.75,0.86,0.181,23.5,10.11,1.07,0.68,0.99,,
102.100.100.12459,Namadgi NP,,,,-35.4235666667,148.798916667,1281,National park,Temperate,Woodland,Rudosols,,90.0,"Eucalyptus pauciflora, Eucalyptus dalrympleana (or viminalis)",0.0,,,,,,,,,,,,,,,,,0.0,30.1335174954,1,0.0,1.0,52.99,14.04,67.02,21.02,11.96,11.0,0.0001,12.0,247.0,3.2,4.58,0.042,4.2,5.2,0.59,85.61,69.51,4.22,3.088,1.84,0.68,0.63,0.04,0.52,,
102.100.100.12460,Namadgi NP,,,,-35.4235666667,148.798916667,1281,National park,Temperate,Woodland,Rudosols,,90.0,"Eucalyptus pauciflora, Eucalyptus dalrympleana (or viminalis)",0.0,,,,,,,,,,,,,,,,,20.0,22.5337042585,10,0.0,1.0,47.31,11.92,59.23,20.91,19.86,4.0,0.0001,5.0,189.0,1.3,1.92,0.018,4.4,5.4,0.33,30.08,8.89,0.81,2.248,0.19,0.24,0.45,0.03,0.29,,
102.100.100.12461,Namadgi NP,,,,-35.4237333333,148.797583333,1266,National park,Temperate,Forest,Kurosols,,40.0,Pinus radiata,5.0,south-southeast,Mid slope,,,,,,,,,,,,,,,0.0,39.1304347826,1,0.0,1.0,40.74,17.1,57.85,22.13,20.02,14.0,0.0001,54.0,357.0,5.7,4.46,0.077,4.0,5.0,0.66,159.65,146.03,6.49,2.097,8.23,1.72,0.82,0.07,0.64,,
102.100.100.12462,Namadgi NP,,,,-35.4237333333,148.797583333,1266,National park,Temperate,Forest,Kurosols,,40.0,Pinus radiata,5.0,south-southeast,Mid slope,,,,,,,,,,,,,,,20.0,18.6352253756,10,0.0,1.0,42.67,17.01,59.68,23.21,17.11,4.0,0.0001,35.0,197.0,2.0,1.92,0.027,4.6,5.6,0.53,56.78,22.96,1.93,1.318,2.62,0.74,0.47,0.04,0.35,,
102.100.100.12463,Namadgi NP,,,,-35.4238833333,148.797883333,1263,National park,Temperate,Forest,Kurosols,,30.0,Pinus griffithii,5.0,south-southwest,Mid slope,,,,,,,,,,,,,,,0.0,37.1209974497,1,0.0,1.0,47.36,18.87,66.23,17.93,15.84,12.0,0.0001,47.0,261.0,6.1,4.46,0.063,4.3,5.3,0.84,130.67,232.09,10.12,0.796,10.45,1.8,0.67,0.05,0.41,,
102.100.100.12464,Namadgi NP,,,,-35.4238833333,148.797883333,1263,National park,Temperate,Forest,Kurosols,,30.0,Pinus griffithii,5.0,south-southwest,Mid slope,,,,,,,,,,,,,,,20.0,19.2695453681,10,0.0,1.5,40.94,17.22,58.16,17.97,23.86,3.0,0.0001,24.0,173.0,3.0,1.37,0.034,4.7,5.7,0.92,59.48,26.26,1.7,1.148,1.92,0.6,0.4,0.03,0.23,,
102.100.100.12465,Namadgi NP,,,,-35.4214,148.79855,1262,National park,Temperate,Forest,Kurosols,,80.0,Pinus flexilis,0.0,,Lower slope,,,,,,,,,,,,,,,0.0,39.6376350922,1,0.0,1.0,46.07,21.14,67.21,20.09,12.69,22.0,0.0001,68.0,320.0,5.0,4.82,0.064,4.7,5.7,0.89,133.05,167.95,8.88,0.2,18.56,2.4,0.74,0.05,1.35,,
102.100.100.12466,Namadgi NP,,,,-35.4214,148.79855,1262,National park,Temperate,Forest,Kurosols,,80.0,Pinus flexilis,0.0,,Lower slope,,,,,,,,,,,,,,,20.0,19.8610809638,10,0.0,1.0,51.81,14.53,66.34,20.82,12.84,4.0,0.0001,70.0,189.0,7.3,1.88,0.029,5.0,6.0,0.56,43.28,17.62,1.02,0.515,3.74,0.63,0.43,0.04,0.26,,
102.100.100.12467,Namadgi NP,,,,-35.42375,148.79595,1294,National park,Temperate,Forest,Kurosols,,100.0,Chamaecyparis lawsonia (100),5.0,south-southwest,Mid slope,,,,,,,,,,,,,,,0.0,28.1031307551,1,0.0,1.0,51.52,14.1,65.62,16.23,18.15,6.0,0.0001,49.0,268.0,6.6,4.3,0.07,4.4,5.4,0.75,129.03,206.88,10.48,0.769,8.04,0.86,0.63,0.06,0.37,,
102.100.100.12468,Namadgi NP,,,,-35.42375,148.79595,1294,National park,Temperate,Forest,Kurosols,,100.0,Chamaecyparis lawsonia (100),5.0,south-southwest,Mid slope,,,,,,,,,,,,,,,20.0,15.2386428982,10,0.0,1.0,58.26,12.6,70.87,16.1,13.03,2.0,0.0001,29.0,154.0,2.7,1.43,0.026,4.6,5.6,0.58,47.01,21.99,0.71,0.895,1.47,0.51,0.39,0.04,0.25,,
102.100.100.12469,Namadgi NP,,,,-35.4235,148.7968,1278,National park,Temperate,Forest,Rudosols,,90.0,Pseudotsuga menziesii (90),2.0,east,Mid slope,,,,,,,,,,,,,,,0.0,25.7897462455,1,0.0,1.0,50.11,11.74,61.85,21.25,16.9,7.0,0.0001,51.0,361.0,5.4,3.75,0.081,5.2,6.1,0.62,99.48,100.06,4.24,0.115,12.39,1.63,0.92,0.05,0.49,,
102.100.100.12470,Namadgi NP,,,,-35.4235,148.7968,1278,National park,Temperate,Forest,Rudosols,,90.0,Pseudotsuga menziesii (90),2.0,east,Mid slope,,,,,,,,,,,,,,,20.0,15.9340659341,1,0.0,2.0,50.76,13.77,64.54,17.25,18.21,2.0,0.0001,26.0,289.0,2.9,1.2,0.026,4.6,5.6,0.44,49.23,15.41,0.64,1.128,0.84,0.45,0.68,0.03,0.23,,
102.100.100.12471,Namadgi NP,,,,-35.4238666667,148.797166667,1267,National park,Temperate,Forest,Rudosols,,100.0,Larix decidua (10),5.0,east,Mid slope,,,,,,,,,,,,,,,0.0,23.3694344164,10,0.0,1.5,43.12,18.08,61.21,25.28,13.51,13.0,1.0,70.0,202.0,4.2,4.38,0.05,4.8,5.7,0.73,132.78,110.04,3.37,0.275,10.73,1.48,0.44,0.04,0.33,,
102.100.100.12472,Namadgi NP,,,,-35.4238666667,148.797166667,1267,National park,Temperate,Forest,Rudosols,,100.0,Larix decidua (10),5.0,east,Mid slope,,,,,,,,,,,,,,,20.0,18.8124872475,1,0.0,1.0,39.85,20.58,60.43,21.79,17.78,4.0,0.0001,65.0,141.0,2.5,1.34,0.024,5.1,6.1,0.62,45.98,18.6,0.38,0.275,3.88,0.58,0.31,0.03,0.22,,
102.100.100.12473,Namadgi NP,,,,-35.42325,148.796766667,1300,National park,Temperate,Forest,Dermosols,,10.0,Tilia sylvestris and Tilia parvifolia (10),2.0,east,Mid slope,,,,,,,,,,,,,,,0.0,22.8719948018,17,0.0,1.0,48.8,18.92,67.72,19.2,13.08,8.0,0.0001,22.0,182.0,13.7,3.19,0.08,4.5,5.5,0.91,129.46,88.25,5.79,1.019,4.2,0.83,0.42,0.04,0.25,,
102.100.100.12474,Namadgi NP,,,,-35.42325,148.796766667,1300,National park,Temperate,Forest,Dermosols,,10.0,Tilia sylvestris and Tilia parvifolia (10),2.0,east,Mid slope,,,,,,,,,,,,,,,20.0,17.0204402516,19,0.0,1.0,49.75,16.92,66.67,17.2,16.14,3.0,0.0001,26.0,97.0,4.1,0.84,0.016,4.3,5.3,0.49,48.95,7.47,0.48,1.559,0.42,0.18,0.18,0.03,0.15,,
102.100.100.12475,Namadgi NP,,,,-35.42385,148.796583333,1292,National park,Temperate,Forest,Organosols,,95.0,Pinus monticola (95),5-10,east,Mid slope,,,,,,,,,,,,,,,0.0,28.965726418,1,0.0,1.0,53.17,14.46,67.63,16.24,16.13,16.0,0.0001,34.0,289.0,6.1,3.42,0.101,4.7,5.5,0.62,98.66,191.35,4.57,0.364,11.18,1.48,0.62,0.05,0.47,,
102.100.100.12476,Namadgi NP,,,,-35.42385,148.796583333,1292,National park,Temperate,Forest,Organosols,,95.0,Pinus monticola (95),5-10,east,Mid slope,,,,,,,,,,,,,,,20.0,17.55526658,10,0.0,2.0,47.47,16.18,63.65,17.71,18.64,3.0,0.0001,9.0,208.0,1.9,1.38,0.028,4.8,5.8,0.45,34.71,12.95,0.31,0.766,2.75,0.58,0.48,0.03,0.28,,
102.100.100.12477,Namadgi NP,,,,-35.4226166667,148.7961,1285,National park,Temperate,Forest,,,90.0,Picea smithiana (40),7-10,east,Mid slope,,,,,,,,,,,,,,,0.0,23.1876606684,1,0.0,1.5,55.88,13.55,69.43,14.31,16.26,9.0,0.0001,13.0,249.0,9.9,3.4,0.075,4.7,5.6,0.85,71.23,114.96,5.6,0.6,7.84,0.9,0.6,0.03,0.49,,
102.100.100.12478,Namadgi NP,,,,-35.4226166667,148.7961,1285,National park,Temperate,Forest,,,90.0,Picea smithiana (40),7-10,east,Mid slope,,,,,,,,,,,,,,,20.0,16.6364551863,10,0.0,2.0,54.5,13.86,68.37,15.84,15.79,2.0,0.0001,4.0,118.0,1.9,1.09,0.014,4.4,5.4,0.55,35.03,12.76,0.43,1.77,0.63,0.35,0.29,0.03,0.16,,
102.100.100.12479,Namadgi NP,,,,-35.4231833333,148.796383333,1287,National park,Temperate,Forest,,,75.0,Pinus strobus (75),5.0,southeast,Mid slope,,,,,,,,,,,,,,,0.0,28.7958115183,5,0.0,1.0,50.76,8.04,58.8,19.57,21.63,6.0,0.0001,68.0,139.0,4.9,3.16,0.058,4.5,5.4,0.65,143.21,134.83,7.46,0.543,7.85,1.16,0.33,0.04,0.33,,
102.100.100.12480,Namadgi NP,,,,-35.4231833333,148.796383333,1287,National park,Temperate,Forest,,,75.0,Pinus strobus (75),5.0,southeast,Mid slope,,,,,,,,,,,,,,,20.0,16.6756224252,17,0.0,1.5,50.06,15.0,65.06,18.0,16.95,3.0,0.0001,65.0,82.0,2.3,0.99,0.015,4.4,5.4,0.57,77.34,21.9,0.64,1.066,1.24,0.35,0.2,0.03,0.17,,
102.100.100.12481,Kinchega NP,,,,-32.526047,142.219292,61,National park,Arid,Shrubland,,,35.0,,1.0,NNW,Mid slope,,,,,,,,,,,,,,,0.0,3.64669994454,12,5.0,2.0,49.49,28.01,77.5,3.92,18.58,1.0,3.0,19.0,198.0,9.2,0.17,0.159,8.1,9.0,0.58,2.18,1.53,0.63,0.053,10.73,2.59,0.51,0.85,0.92,,
102.100.100.12482,Kinchega NP,,,,-32.526047,142.219292,61,National park,Arid,Shrubland,,,35.0,,1.0,NNW,Mid slope,,,,,,,,,,,,,,,20.0,5.0122779142,6,5.0,3.0,43.25,27.86,71.11,3.99,24.89,0.0001,0.0001,13.0,96.0,967.0,0.07,1.643,8.2,8.7,0.97,3.59,0.66,0.6,0.058,9.59,3.88,0.25,7.14,11.41,,
102.100.100.12487,Nokoleche reserve,,,,-29.945633,144.111706,107,National park,Arid,Woodland,,,60.0,Acacia aneura(30),0.0,,,,,,,,,,,,,,,,,0.0,4.45429104478,1,0.0,3.5,23.87,41.96,65.84,9.33,24.83,0.0001,5.0,10.0,398.0,2.3,0.47,0.026,5.4,6.3,0.69,18.28,6.65,0.78,0.025,4.43,2.19,1.02,0.03,0.46,,
102.100.100.12488,Nokoleche reserve,,,,-29.945633,144.111706,107,National park,Arid,Woodland,,,60.0,Acacia aneura(30),0.0,,,,,,,,,,,,,,,,,20.0,5.33980582524,12,0.0,3.0,25.45,40.7,66.15,6.98,26.87,1.0,5.0,3.0,341.0,1.3,0.22,0.025,6.0,6.9,0.68,7.97,8.72,0.29,0.036,4.66,2.01,0.87,0.1,0.43,,
102.100.100.12489,Gundabooka NP,,,,-30.395,142.717778,136,National park,Arid,Woodland,,,30.0,Acacia aneura(30),0.0,,,,,,,,,,,,,,,,,0.0,4.02441781596,1,0.0,3.0,34.79,40.49,75.27,4.96,19.77,1.0,3.0,9.0,283.0,1.0,0.34,0.013,4.7,5.7,0.71,11.21,14.48,0.84,0.147,2.77,1.25,0.73,0.01,0.37,,
102.100.100.12490,Gundabooka NP,,,,-30.395,142.717778,136,National park,Arid,Woodland,,,30.0,Acacia aneura(30),0.0,,,,,,,,,,,,,,,,,20.0,8.5332103321,11,5.0,3.5,22.91,42.27,65.18,3.99,30.83,1.0,1.0,3.0,386.0,1.4,0.22,0.012,5.1,6.4,0.75,8.04,13.49,0.34,0.106,4.58,1.8,0.99,0.05,0.53,,
102.100.100.12491,Namadgi NP,,,,-35.881,149.0076,1093,National park,Temperate,Grassland,,,100.0,0.0,0.0,,Valley floor,,,,,,,,,,,,,,,0.0,27.2946859903,2,0.0,2.5,15.71,31.45,47.16,26.45,26.4,6.0,7.0,24.0,230.0,5.8,4.07,0.054,5.2,5.8,1.79,325.67,37.84,15.15,0.07,11.46,3.87,0.49,0.04,0.53,,
102.100.100.12492,Namadgi NP,,,,-35.881,149.0076,1093,National park,Temperate,Grassland,,,100.0,0.0,0.0,,Valley floor,,,,,,,,,,,,,,,20.0,23.2039459575,8,0.0,3.5,18.11,29.48,47.58,26.75,25.67,3.0,5.0,10.0,89.0,2.4,2.36,0.028,5.3,6.1,1.78,227.89,22.06,7.27,0.073,10.89,4.19,0.21,0.05,0.37,,
102.100.100.12493,Namadgi NP,,,,-35.8811,149.0083,1111,National park,Temperate,Woodland,,,100.0,Eucalyptus stellulata (25),15.0,west,Lower slope,,,,,,,,,,,,,,,0.0,13.419013419,16,5-10,2.5,41.01,20.16,61.17,26.61,12.23,5.0,1.0,26.0,220.0,3.2,2.62,0.036,5.3,5.8,0.42,120.66,28.82,3.0,0.089,7.7,1.84,0.45,0.02,0.45,,
102.100.100.12494,Namadgi NP,,,,-35.8811,149.0083,1111,National park,Temperate,Woodland,,,100.0,Eucalyptus stellulata (25),15.0,west,Lower slope,,,,,,,,,,,,,,,20.0,10.9618935706,21,5.0,2.0,43.41,16.72,60.13,27.94,11.93,3.0,0.0001,13.0,162.0,1.1,0.4,0.012,4.6,5.6,0.38,42.77,6.26,0.62,0.4,0.9,0.98,0.33,0.01,0.16,,
102.100.100.12495,Namadgi NP,,,,-35.8766833,149.0097,1092,National park,Temperate,Grassland,,,100.0,0.0,0.0,,Valley floor,,,,,,,,,,,,,,,0.0,55.2826593267,2,5.0,3.5,13.05,16.69,29.74,27.24,43.02,8.0,2.0,26.0,258.0,15.0,5.35,0.101,5.1,5.7,0.72,423.74,7.99,5.05,0.154,11.0,10.68,0.66,0.55,0.33,,
102.100.100.12496,Namadgi NP,,,,-35.8766833,149.0097,1092,National park,Temperate,Grassland,,,100.0,0.0,0.0,,Valley floor,,,,,,,,,,,,,,,20.0,30.4079441761,8,0.0,3.5,8.24,20.58,28.82,35.61,35.56,2.0,1.0,5.0,78.0,4.4,1.72,0.042,5.5,6.3,1.92,346.87,32.82,1.21,0.086,7.39,7.53,0.2,0.3,0.18,,
102.100.100.12497,Namadgi NP,,,,-35.8769333,149.01025,1105,National park,Temperate,Woodland,,,100.0,"Eucalytpus stellulata, Eucalyptus pauciflora (25)",15.0,west,Lower slope,,,,,,,,,,,,,,,0.0,15.8030531069,8,5.0,3.0,40.69,20.96,61.66,25.26,13.08,6.0,0.0001,27.0,207.0,3.0,2.42,0.038,5.0,5.6,0.52,106.78,54.08,2.51,0.179,5.68,1.49,0.47,0.02,0.41,,
102.100.100.12498,Namadgi NP,,,,-35.8769333,149.01025,1105,National park,Temperate,Woodland,,,100.0,"Eucalytpus stellulata, Eucalyptus pauciflora (25)",15.0,west,Lower slope,,,,,,,,,,,,,,,20.0,10.9476876422,14,5.0,2.5,44.85,18.38,63.23,24.88,11.89,3.0,0.0001,12.0,139.0,4.0,0.32,0.065,6.6,7.4,0.55,115.9,28.44,0.64,0.024,3.0,1.32,0.31,0.16,1.06,,
102.100.100.12499,Namadgi NP,,,,-35.8748666,149.01088,1088,National park,Temperate,Grassland,,,100.0,0.0,0.0,,Valley floor,,,,,,,,,,,,,,,0.0,37.7788919529,2,0.0,2.5,10.36,22.05,32.42,31.73,35.85,12.0,19.0,34.0,262.0,7.6,5.5,0.091,5.1,5.6,1.2,518.16,17.48,11.05,0.109,10.75,7.49,0.6,0.14,0.5,,
102.100.100.12500,Namadgi NP,,,,-35.8748666,149.01088,1088,National park,Temperate,Grassland,,,100.0,0.0,0.0,,Valley floor,,,,,,,,,,,,,,,20.0,26.5963458278,2,0.0,2.5,8.18,24.14,32.32,33.86,33.81,3.0,4.0,14.0,121.0,2.3,2.75,0.033,5.5,6.3,1.42,453.61,18.85,4.31,0.088,9.11,7.38,0.26,0.17,0.24,,
102.100.100.12501,Narrabri,,,,-30.2004950121,149.596945988,203,Cotton,Temperate,Other,Vertosols,,,,0.0,,,,,,,,,Pulses -faba/broad bean,,,,,,,,0.0,13.1531531532,2,0.0,3.0,10.09,20.91,31.0,32.55,36.45,2.0,35.0,106.0,851.0,32.0,1.31,0.159,6.6,7.5,1.97,23.38,16.13,1.05,0.077,20.23,7.79,2.0,0.45,1.36,,
102.100.100.12502,Narrabri,,,,-30.2004950121,149.596945988,203,Cotton,Temperate,Other,Vertosols,,,,0.0,,,,,,,,,Pulses -faba/broad bean,,,,,,,,20.0,17.5731206188,2,0.0,3.5,10.97,17.92,28.89,3.01,68.1,2.0,31.0,60.0,408.0,28.0,1.02,0.148,6.6,7.4,2.27,27.12,14.64,0.78,0.098,19.35,7.81,1.05,0.51,0.96,,
102.100.100.12503,Narrabri,,,,-30.2009130176,149.596889997,202,Cotton,Temperate,Other,Vertosols,,,,0.0,,,,,,,,,Pulses -faba/broad bean,,,,,,,,0.0,17.4216929847,9,0.0,3.0,7.13,24.77,31.89,31.81,36.3,1.0,15.0,91.0,855.0,30.7,1.48,0.132,6.9,7.7,2.03,19.83,9.51,1.06,0.119,23.66,9.58,2.3,0.54,1.42,,
102.100.100.12504,Narrabri,,,,-30.2009130176,149.596889997,202,Cotton,Temperate,Other,Vertosols,,,,0.0,,,,,,,,,Pulses -faba/broad bean,,,,,,,,20.0,20.6762344928,5,0.0,3.0,4.51,14.89,19.39,27.88,52.73,2.0,13.0,40.0,400.0,22.5,0.97,0.154,7.0,7.8,2.3,21.08,8.78,0.72,0.105,24.84,10.07,1.03,0.65,0.86,,
102.100.100.12505,Narrabri,,,,-30.2017699834,149.596752031,200,Cotton,Temperate,Other,Vertosols,,,,0.0,,,,,,,,,Pulses -faba/broad bean,,,,,,,,0.0,12.1576165305,5,0.0,3.0,9.6,22.55,32.15,32.01,35.84,2.0,14.0,57.0,525.0,35.2,1.14,0.167,6.9,7.8,1.74,15.97,12.53,0.87,0.068,19.34,9.61,1.39,0.51,1.12,,
102.100.100.12506,Narrabri,,,,-30.2017699834,149.596752031,200,Cotton,Temperate,Other,Vertosols,,,,0.0,,,,,,,,,Pulses -faba/broad bean,,,,,,,,20.0,16.7118560513,9,0.0,3.0,10.8,15.94,26.74,25.11,48.15,3.0,16.0,26.0,313.0,22.0,0.78,0.136,7.0,7.8,1.98,18.51,9.47,0.61,0.089,19.38,9.61,0.8,0.62,0.73,,
102.100.100.12507,Narrabri,,,,-30.2013480384,149.596892009,199,Cotton,Temperate,Other,Vertosols,,,,0.0,,,,,,,,,wheat,,,,,,,,0.0,14.4583333333,2,0.0,3.0,6.17,27.39,33.56,30.84,35.61,0.0001,7.0,68.0,656.0,36.5,1.3,0.121,6.9,7.7,1.9,13.01,11.08,0.89,0.094,21.94,9.07,1.75,0.49,1.04,,
102.100.100.12508,Narrabri,,,,-30.2013480384,149.596892009,199,Cotton,Temperate,Other,Vertosols,,,,0.0,,,,,,,,,wheat,,,,,,,,20.0,18.7006145742,2,0.0,3.0,5.81,20.69,26.5,25.5,48.0,2.0,7.0,31.0,388.0,25.2,0.95,0.117,7.1,8.0,2.06,16.56,7.8,0.7,0.121,22.76,9.12,0.99,0.57,0.78,,
102.100.100.12509,Narrabri,,,,-30.2011969965,149.596930984,201,Cotton,Temperate,Other,Vertosols,,,,0.0,,,,,,,,,wheat,,,,,,,,0.0,15.108199325,2,0.0,3.0,6.37,24.32,30.7,35.7,33.61,0.0001,10.0,74.0,709.0,26.4,1.16,0.113,6.8,7.7,1.94,16.11,10.26,0.9,0.093,22.73,9.39,1.69,0.46,1.12,,
102.100.100.12510,Narrabri,,,,-30.2011969965,149.596930984,201,Cotton,Temperate,Other,Vertosols,,,,0.0,,,,,,,,,wheat,,,,,,,,20.0,21.4239059438,2,0.0,3.0,4.9,16.11,21.01,25.01,53.98,2.0,11.0,34.0,408.0,30.7,0.76,0.147,6.9,7.7,2.25,21.72,10.32,0.63,0.066,23.73,9.52,1.05,0.59,0.92,,
102.100.100.12511,Narrabri,,,,-30.2009239979,149.596977001,199,Cotton,Temperate,Other,Vertosols,,,,0.0,,,,,,,,,wheat,,,,,,,,0.0,13.9627659574,2,0.0,3.0,5.28,29.33,34.61,28.76,36.64,0.0001,8.0,64.0,631.0,45.1,1.4,0.164,6.9,7.7,1.98,17.04,10.52,0.89,0.093,23.88,9.71,1.89,0.67,1.1,,
102.100.100.12512,Narrabri,,,,-30.2009239979,149.596977001,199,Cotton,Temperate,Other,Vertosols,,,,0.0,,,,,,,,,wheat,,,,,,,,20.0,21.5524718127,2,0.0,3.0,4.39,19.75,24.14,31.96,43.9,2.0,2.0,41.0,381.0,28.9,0.8,0.127,6.9,7.8,2.26,21.92,8.2,0.53,0.129,25.35,10.16,0.98,0.66,0.97,,
102.100.100.12513,Narrabri,,,,-30.2018230408,149.597007008,195,Cotton,Temperate,Other,Vertosols,,,,0.0,,,,,,,,,Pulses -faba/broad bean,,,,,,,,0.0,10.3659742829,5,5.0,3.0,10.02,20.29,30.31,30.02,39.66,1.0,16.0,93.0,707.0,23.8,1.05,0.1,6.9,7.8,1.79,18.78,11.41,0.79,0.111,19.0,9.39,1.57,0.47,1.37,,
102.100.100.12514,Narrabri,,,,-30.2018230408,149.597007008,195,Cotton,Temperate,Other,Vertosols,,,,0.0,,,,,,,,,Pulses -faba/broad bean,,,,,,,,20.0,17.6898020546,5,5.0,3.0,10.38,18.8,29.18,31.5,39.32,3.0,21.0,38.0,315.0,22.1,0.86,0.119,6.9,7.8,2.01,19.31,8.9,0.6,0.115,19.05,9.87,0.81,0.65,1.08,,
102.100.100.12515,Narrabri,,,,-30.2015129942,149.597039027,197,Cotton,Temperate,Other,Vertosols,,,,0.0,,,,,,,,,Pulses -faba/broad bean,,,,,,,,0.0,14.2102053263,5,5.0,3.0,6.18,27.45,33.63,34.19,32.19,1.0,23.0,70.0,647.0,38.3,1.36,0.173,6.9,7.7,1.84,17.21,10.56,0.85,0.074,21.86,9.29,1.67,0.51,1.22,,
102.100.100.12516,Narrabri,,,,-30.2015129942,149.597039027,197,Cotton,Temperate,Other,Vertosols,,,,0.0,,,,,,,,,Pulses -faba/broad bean,,,,,,,,20.0,19.4744121715,2,0.0,3.0,6.89,19.2,26.09,31.41,42.5,3.0,26.0,20.0,323.0,33.0,0.76,0.201,7.1,7.9,2.03,15.15,7.95,0.49,0.106,23.08,9.45,0.83,0.65,0.87,,
